SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
87118,54,1,2,NA,NA
87119,41,1,2,8,3.01
87120,21,2,3,15,5
87121,6,1,2,7,1.29
87122,65,2,4,7,2.5
87123,68,1,3,8,2.49
87124,21,1,1,7,NA
87125,77,1,4,6,0.95
87126,11,1,3,15,5
87127,51,2,3,9,2.24
87128,46,2,3,15,4.12
87129,28,2,6,12,4.12
87130,42,2,3,4,0.86
87131,27,2,2,9,1.49
87132,39,1,1,15,4.73
87133,15,1,4,7,2.26
87134,0,1,1,5,0.49
87135,57,1,3,12,2.95
87136,6,2,6,15,3.15
87137,26,1,3,4,0.77
87138,45,1,3,9,2.47
87139,0,1,1,15,5
87140,36,1,6,8,4.25
87141,37,1,3,15,5
87142,31,2,4,3,0.34
87143,38,2,1,14,3.7
87144,0,2,3,15,5
87145,78,1,3,15,5
87146,3,2,1,14,2.64
87147,20,2,7,5,1.27
87148,55,2,3,15,5
87149,19,1,1,7,1.07
87150,60,2,3,8,3
87151,8,2,3,15,5
87152,10,2,1,7,1.28
87153,0,1,1,6,0.79
87154,30,2,1,5,0.77
87155,71,2,1,10,4.43
87156,57,2,4,2,0.51
87157,1,1,2,3,0.31
87158,65,2,4,2,0.72
87159,22,2,1,6,0.92
87160,8,2,6,4,1.14
87161,80,2,3,6,2.19
87162,35,2,1,9,1.94
87163,44,2,3,8,2.06
87164,18,1,6,15,4.12
87165,35,2,1,12,NA
87166,18,2,3,10,3.22
87167,80,2,1,3,1.08
87168,49,1,2,8,1.6
87169,39,2,3,15,5
87170,50,1,1,3,0.21
87171,40,2,1,7,1.41
87172,42,1,2,3,0.4
87173,3,1,3,3,0.35
87174,27,2,3,4,0.62
87175,69,1,3,15,5
87176,27,1,7,8,2.23
87177,57,1,3,15,5
87178,54,1,1,15,5
87179,34,2,2,5,1.26
87180,33,2,6,NA,NA
87181,43,2,6,NA,NA
87182,3,1,6,15,5
87183,0,1,3,9,1.94
87184,4,2,4,7,1.1
87185,24,2,1,14,2.64
87186,61,1,2,77,NA
87187,45,1,6,15,3.87
87188,5,2,1,7,0.02
87189,52,2,1,77,NA
87190,38,1,4,7,3.54
87191,17,2,1,6,1.52
87192,18,2,4,8,2.41
87193,80,2,4,8,2.93
87194,31,2,4,14,4.28
87195,8,1,7,14,3.16
87196,12,2,3,10,2.89
87197,33,1,1,7,1.2
87198,69,1,7,2,0.8
87199,55,1,1,7,1.2
87200,28,2,3,15,5
87201,32,1,6,4,1.27
87202,39,1,4,8,3.37
87203,10,1,3,8,1.69
87204,70,2,1,1,0.08
87205,18,1,3,7,0.98
87206,2,1,1,1,0.02
87207,30,2,4,12,NA
87208,35,1,1,14,3.51
87209,62,2,4,1,0
87210,80,1,3,77,NA
87211,41,1,3,15,4.3
87212,15,2,1,7,2.09
87213,8,2,2,77,NA
87214,38,1,6,15,5
87215,70,1,3,15,5
87216,10,2,3,3,0.43
87217,73,1,3,15,5
87218,9,1,3,7,1.73
87219,42,2,4,10,3.67
87220,2,2,3,15,5
87221,63,1,4,15,5
87222,1,1,7,6,1.26
87223,55,2,4,3,0.5
87224,0,2,3,7,1.43
87225,35,1,3,6,1.64
87226,41,2,6,9,1.84
87227,16,1,3,14,3.17
87228,62,1,3,14,3.99
87229,43,2,3,14,3.71
87230,27,1,3,6,1.49
87231,57,1,1,7,2.13
87232,17,1,4,6,1.32
87233,35,1,4,14,4.02
87234,5,1,1,8,1.69
87235,43,1,4,5,0.87
87236,45,2,2,15,3.54
87237,65,2,3,9,3.68
87238,19,2,2,10,2.67
87239,2,1,2,8,1.76
87240,4,1,4,10,2.67
87241,23,2,1,7,2.5
87242,26,1,1,7,1.41
87243,33,2,2,4,0.56
87244,29,2,6,10,4.39
87245,29,1,1,3,0.75
87246,58,1,6,14,1.03
87247,6,1,2,14,1.89
87248,55,1,3,9,5
87249,9,1,1,8,1.69
87250,49,2,7,77,NA
87251,50,2,1,7,1.07
87252,17,1,4,10,0
87253,18,1,7,NA,NA
87254,1,1,7,3,0.51
87255,45,2,4,9,5
87256,65,1,4,2,0.83
87257,59,2,6,1,0.03
87258,30,2,2,10,2.59
87259,0,1,2,6,0.51
87260,61,1,4,NA,NA
87261,73,2,6,2,0.73
87262,29,1,1,4,0.89
87263,53,1,3,15,5
87264,38,1,7,4,0.94
87265,42,1,6,5,0.91
87266,2,2,3,15,4.3
87267,1,2,4,2,0.28
87268,56,2,2,14,5
87269,13,2,1,14,2.82
87270,63,1,3,7,2.2
87271,4,1,2,14,3.41
87272,4,2,3,15,3.99
87273,0,2,3,15,5
87274,55,2,2,4,0.62
87275,75,1,3,6,1.56
87276,44,2,1,7,1.23
87277,25,2,1,14,2.33
87278,46,1,3,15,5
87279,19,2,1,8,1.76
87280,4,1,1,7,1.41
87281,48,2,3,6,1.62
87282,8,2,4,4,0.58
87283,42,2,4,10,2.46
87284,80,1,6,6,0.68
87285,3,1,6,9,1.84
87286,16,1,2,2,0.23
87287,80,2,4,14,3.98
87288,53,1,4,77,NA
87289,37,2,4,5,1.19
87290,62,2,1,4,1.4
87291,39,1,2,12,2.38
87292,41,1,6,15,5
87293,12,2,3,8,1.23
87294,64,2,1,15,4.96
87295,0,2,3,6,0.99
87296,11,1,6,5,0.68
87297,46,2,7,15,4.22
87298,28,1,3,7,0.98
87299,9,1,3,15,5
87300,9,1,1,8,1.83
87301,69,1,3,12,NA
87302,6,2,7,9,3.14
87303,40,2,1,5,1.19
87304,12,2,2,9,1.94
87305,0,1,3,9,2.26
87306,56,2,6,4,0.94
87307,11,2,4,1,0.05
87308,80,2,3,2,0.81
87309,10,2,6,15,5
87310,29,1,6,10,4.08
87311,47,2,3,15,5
87312,29,1,6,4,1.35
87313,0,2,3,15,1.69
87314,67,2,6,1,0.08
87315,30,2,6,15,5
87316,78,2,6,NA,NA
87317,36,2,4,77,NA
87318,30,2,4,6,0.95
87319,52,2,4,10,4.06
87320,43,1,3,14,3.22
87321,68,2,1,8,2.59
87322,58,2,3,15,5
87323,5,1,3,10,3.47
87324,21,1,7,14,3.92
87325,69,2,3,4,1.3
87326,25,2,3,7,1.27
87327,13,1,6,6,1.24
87328,1,1,3,15,4.29
87329,52,2,1,7,1.28
87330,36,2,3,5,0.74
87331,2,2,6,9,2.43
87332,14,2,1,7,0.74
87333,40,1,3,10,2.96
87334,36,1,2,NA,NA
87335,80,2,3,12,NA
87336,26,1,2,2,0.25
87337,60,2,1,9,3.68
87338,72,1,1,NA,NA
87339,2,1,6,15,5
87340,14,1,1,7,1.73
87341,24,1,3,6,2.27
87342,73,2,2,14,4.48
87343,62,2,7,2,0.81
87344,22,1,3,9,4.67
87345,52,2,3,5,1.47
87346,32,2,4,8,1.38
87347,57,1,6,6,0.82
87348,0,2,2,15,5
87349,25,1,3,7,1.91
87350,43,1,4,8,0.82
87351,38,1,3,2,0.42
87352,8,1,1,7,1.53
87353,30,2,7,14,4.96
87354,36,1,4,6,1.16
87355,9,1,6,6,1.32
87356,10,2,2,NA,NA
87357,5,1,1,6,0.98
87358,7,1,2,13,NA
87359,0,1,3,4,0.74
87360,67,2,3,15,5
87361,11,2,4,5,0.61
87362,25,1,6,1,0.3
87363,6,2,1,3,0.46
87364,11,1,4,9,1.47
87365,30,1,4,6,2.1
87366,2,1,3,9,1.52
87367,14,2,3,14,2.18
87368,9,1,3,4,0.74
87369,24,2,2,6,1.34
87370,37,1,4,6,2.36
87371,15,2,3,7,1.81
87372,53,2,1,15,5
87373,29,1,3,9,5
87374,12,2,6,77,NA
87375,40,1,3,1,0
87376,40,2,3,14,4.46
87377,54,1,3,15,3.38
87378,2,1,4,15,5
87379,29,1,1,6,1.23
87380,48,1,3,15,4.12
87381,56,2,1,NA,NA
87382,13,1,1,10,1.42
87383,36,1,4,6,1.32
87384,79,2,3,77,NA
87385,28,1,4,6,1.32
87386,35,1,1,NA,NA
87387,63,1,6,4,0.89
87388,70,2,4,5,2.02
87389,63,2,4,99,NA
87390,11,1,1,6,0.92
87391,21,1,3,14,2.82
87392,80,2,3,99,NA
87393,26,1,1,13,NA
87394,6,1,1,10,2.46
87395,8,2,2,4,0.55
87396,0,1,1,10,1.5
87397,6,1,6,15,5
87398,40,1,1,6,0.98
87399,14,2,1,9,2.24
87400,56,2,1,7,1.55
87401,0,2,4,6,0.9
87402,0,1,1,6,0.98
87403,14,1,2,9,2.52
87404,7,1,3,15,2.51
87405,2,2,1,14,3.2
87406,22,1,6,12,NA
87407,1,1,3,13,NA
87408,16,2,4,13,NA
87409,44,2,6,2,0.4
87410,14,2,2,15,3.52
87411,3,2,4,8,2.14
87412,33,1,4,6,2.63
87413,41,1,4,14,4.73
87414,2,2,3,3,0.71
87415,59,1,3,6,1.75
87416,69,2,1,5,0.82
87417,60,1,4,14,4.36
87418,31,2,4,3,0.27
87419,0,2,3,4,0.48
87420,1,1,3,2,0.25
87421,0,2,1,9,2.89
87422,20,1,3,6,1.15
87423,31,2,3,4,0.52
87424,0,2,4,15,5
87425,79,2,3,8,3.14
87426,48,1,6,6,0.92
87427,22,2,2,5,0.74
87428,58,1,4,15,5
87429,65,2,3,6,1.81
87430,38,1,3,8,1.83
87431,8,1,6,77,NA
87432,18,2,4,15,5
87433,74,1,1,99,NA
87434,1,1,2,5,1.32
87435,80,1,1,3,0.9
87436,36,2,1,7,1.07
87437,43,1,6,15,5
87438,8,1,2,99,NA
87439,14,1,1,5,0.59
87440,39,2,2,NA,NA
87441,19,2,3,15,5
87442,8,2,4,2,0.26
87443,15,1,6,15,5
87444,2,1,4,14,2.81
87445,67,2,4,6,2.27
87446,11,1,1,8,1.58
87447,37,2,2,14,4.86
87448,49,1,4,2,0.31
87449,0,2,1,9,2.11
87450,4,1,4,6,1.28
87451,71,2,1,6,0.71
87452,15,2,3,15,5
87453,0,1,3,15,4.49
87454,56,2,4,6,1.24
87455,19,1,1,6,1.23
87456,13,1,3,9,2.24
87457,13,2,3,15,3.33
87458,6,1,1,2,0.18
87459,31,2,1,1,0
87460,8,2,4,10,3.47
87461,76,1,3,4,1.41
87462,80,2,3,4,1.26
87463,22,1,6,8,2.06
87464,70,1,1,2,0.31
87465,1,1,1,7,0.82
87466,75,2,2,2,0.47
87467,12,2,6,7,1.23
87468,80,1,2,1,0
87469,1,1,2,3,0.44
87470,40,2,7,9,2.11
87471,15,1,1,99,NA
87472,22,1,3,15,5
87473,44,2,2,5,0.74
87474,27,2,6,12,NA
87475,63,2,4,77,NA
87476,58,2,4,99,NA
87477,59,1,2,99,NA
87478,14,2,2,7,0.84
87479,4,1,4,1,0.08
87480,31,2,3,15,3.79
87481,42,1,7,7,1.61
87482,29,2,1,7,1.84
87483,18,1,4,8,1.1
87484,62,2,6,99,NA
87485,12,1,6,15,5
87486,46,1,1,6,0.69
87487,43,2,1,7,1.74
87488,44,1,4,10,1.82
87489,61,1,3,9,3.64
87490,58,1,4,10,4.06
87491,9,1,3,10,2
87492,56,2,1,12,NA
87493,6,1,4,2,0.22
87494,59,1,2,4,1.07
87495,9,2,3,15,3.15
87496,58,1,4,3,0.93
87497,70,2,6,9,5
87498,77,2,3,6,2.27
87499,8,1,2,9,1.47
87500,19,1,1,5,0.61
87501,36,2,4,14,2.61
87502,9,2,7,14,3.72
87503,53,2,3,15,5
87504,0,2,3,5,0.95
87505,52,1,4,7,2.08
87506,48,1,3,15,5
87507,62,1,3,5,1.38
87508,20,2,1,8,1.22
87509,8,1,4,15,4.32
87510,29,2,3,14,3.2
87511,71,2,3,15,5
87512,44,2,6,10,2.67
87513,56,2,2,7,2.39
87514,23,2,4,8,1.27
87515,70,2,1,2,0.55
87516,43,2,4,2,0.71
87517,17,2,3,6,1.06
87518,1,2,6,15,5
87519,67,1,4,15,5
87520,39,2,2,14,3.7
87521,20,1,6,4,0.92
87522,26,2,4,9,2.97
87523,19,2,6,15,4.22
87524,33,1,3,9,2.22
87525,2,2,7,15,3.52
87526,6,2,4,6,2
87527,14,2,2,15,5
87528,6,1,2,8,1.76
87529,21,1,6,10,2.97
87530,27,1,3,15,5
87531,78,1,3,4,1.35
87532,12,2,7,15,4.16
87533,64,1,4,7,1.98
87534,67,1,2,3,0.7
87535,11,2,1,NA,NA
87536,11,1,1,6,0.61
87537,0,1,3,1,0
87538,68,1,6,5,0.7
87539,31,2,2,5,1.25
87540,2,1,3,9,2.99
87541,1,2,4,8,1.76
87542,13,1,1,15,3.52
87543,7,2,1,8,1.69
87544,28,2,6,9,3.77
87545,75,2,7,4,0.94
87546,9,1,3,14,3.2
87547,9,1,6,15,4.95
87548,27,1,1,5,0.75
87549,1,2,4,4,0.53
87550,9,2,4,6,1.23
87551,38,1,3,15,1.7
87552,8,2,3,15,4.28
87553,5,1,1,15,5
87554,52,2,6,14,2.76
87555,31,2,3,6,1.49
87556,65,1,6,7,2.18
87557,3,2,3,8,1.69
87558,15,2,4,7,1.77
87559,80,1,3,5,1.51
87560,58,2,4,14,5
87561,2,2,7,1,0.14
87562,9,1,3,5,1.03
87563,12,1,4,4,0.89
87564,34,1,2,8,2.48
87565,36,2,3,14,5
87566,6,2,7,7,1.46
87567,11,1,4,10,1.82
87568,73,1,3,6,1.57
87569,3,2,1,99,NA
87570,9,2,3,10,3.24
87571,19,2,4,1,0
87572,17,1,3,10,2
87573,55,1,7,14,2.3
87574,14,1,2,12,NA
87575,7,1,2,99,NA
87576,9,2,1,10,1.96
87577,57,2,4,6,1.79
87578,12,1,4,8,1.58
87579,1,1,3,14,2.92
87580,51,2,6,9,1.84
87581,80,1,6,2,0.35
87582,76,1,2,15,5
87583,61,1,4,5,1.28
87584,17,2,2,6,0.92
87585,51,2,3,9,2.73
87586,43,1,1,99,NA
87587,54,1,6,14,3.62
87588,13,1,1,6,1.05
87589,0,1,2,14,4.07
87590,1,2,2,10,2.84
87591,47,1,6,6,1.24
87592,38,1,3,15,5
87593,80,1,3,12,3.03
87594,35,2,4,13,NA
87595,6,1,3,14,2.58
87596,60,2,3,15,5
87597,0,1,4,1,0.06
87598,27,2,2,13,NA
87599,27,1,6,8,2.27
87600,30,2,3,9,2.53
87601,52,1,4,8,2.55
87602,18,2,7,14,1.96
87603,33,1,3,NA,NA
87604,15,1,3,15,5
87605,54,2,4,1,0
87606,52,2,2,1,0
87607,68,1,2,15,4.12
87608,53,1,4,15,5
87609,0,2,1,7,1.65
87610,4,2,3,7,1.43
87611,0,1,3,3,0.64
87612,14,1,4,2,0.26
87613,15,1,1,7,1.23
87614,0,2,2,7,0.84
87615,10,1,2,15,4.99
87616,5,1,3,14,3.5
87617,7,1,7,9,2.39
87618,8,2,6,15,5
87619,0,1,4,10,2.46
87620,1,1,6,8,2.16
87621,6,2,1,3,0.4
87622,9,2,1,2,0.3
87623,43,1,2,15,4.94
87624,7,1,3,7,1.76
87625,1,1,3,8,2.24
87626,63,1,1,3,0.82
87627,80,1,4,5,0.82
87628,80,1,3,6,1.56
87629,2,2,1,77,NA
87630,54,1,3,9,0.17
87631,1,1,6,15,5
87632,38,2,3,10,2.96
87633,46,2,3,12,NA
87634,30,2,3,15,5
87635,6,1,2,13,NA
87636,42,2,4,7,1.23
87637,55,1,6,7,1.14
87638,52,2,2,5,0.85
87639,65,1,6,10,4.06
87640,37,2,2,10,1.42
87641,54,2,3,15,5
87642,16,1,3,15,4.3
87643,10,2,4,7,0.95
87644,10,1,3,15,5
87645,42,2,3,10,2.67
87646,80,2,6,3,0.72
87647,17,2,4,5,0.91
87648,39,2,3,15,5
87649,44,1,3,8,2.07
87650,2,1,7,6,1.49
87651,1,2,3,8,2.48
87652,80,2,2,6,1.88
87653,37,2,2,7,1.23
87654,19,1,2,2,0.22
87655,57,1,4,8,3.12
87656,14,1,1,NA,NA
87657,22,1,3,8,1.36
87658,0,1,3,15,4.62
87659,7,1,2,9,1.47
87660,4,1,7,7,1.65
87661,56,2,3,12,NA
87662,15,1,3,2,0.21
87663,50,1,3,15,5
87664,34,2,3,6,1.49
87665,44,2,1,NA,NA
87666,16,2,4,3,0.55
87667,32,2,2,14,3.91
87668,37,2,6,NA,NA
87669,49,2,4,6,1.39
87670,11,1,3,1,0
87671,52,1,4,4,0.94
87672,37,1,3,8,2.02
87673,68,1,2,2,0.35
87674,10,1,1,1,0.2
87675,17,2,4,NA,NA
87676,6,2,7,6,1.36
87677,80,2,3,3,0.92
87678,5,2,2,12,NA
87679,12,1,4,3,0.56
87680,15,2,6,NA,NA
87681,17,1,6,6,1.07
87682,9,1,4,10,2.46
87683,13,2,6,15,5
87684,44,1,3,15,5
87685,1,2,6,4,0.63
87686,11,1,1,3,0.41
87687,18,2,2,10,1.42
87688,75,1,3,6,2.01
87689,10,1,1,7,0.82
87690,55,1,6,10,1.59
87691,80,1,3,15,5
87692,60,1,2,4,1.53
87693,52,1,3,7,2.08
87694,25,2,4,99,NA
87695,15,1,3,14,3.97
87696,66,2,4,3,0.84
87697,37,2,3,15,5
87698,4,2,1,7,2.08
87699,20,1,3,15,0.55
87700,17,1,3,15,5
87701,5,1,4,14,2.79
87702,4,1,3,14,3.71
87703,77,1,4,4,0.77
87704,15,1,2,7,1.07
87705,5,1,3,15,5
87706,80,2,3,77,NA
87707,27,2,3,6,1.24
87708,11,1,6,15,5
87709,4,2,1,5,0.68
87710,62,1,2,9,3.61
87711,46,2,1,15,4.74
87712,33,2,4,6,0.77
87713,6,1,1,6,1.49
87714,17,1,1,7,1.44
87715,17,1,6,7,1.41
87716,5,1,4,4,0.53
87717,59,1,7,12,NA
87718,10,1,1,7,1.23
87719,36,2,3,14,2.46
87720,27,2,4,10,4.39
87721,45,2,4,NA,NA
87722,0,1,3,14,4.74
87723,14,2,2,12,NA
87724,6,1,2,7,1.48
87725,8,1,3,14,3.09
87726,3,2,4,5,0.33
87727,80,2,2,2,0.81
87728,8,1,4,NA,NA
87729,22,1,3,15,5
87730,17,2,4,8,1.58
87731,4,1,7,14,3.29
87732,16,2,6,6,1.07
87733,39,2,3,15,3.52
87734,77,2,4,12,NA
87735,11,2,3,5,1.26
87736,61,1,4,10,4.06
87737,3,2,4,5,0.91
87738,17,1,1,7,1.23
87739,18,2,1,7,1.65
87740,19,2,1,15,5
87741,26,2,7,4,0.94
87742,41,2,2,7,1.56
87743,11,2,3,15,3.52
87744,0,2,2,3,0.39
87745,3,2,6,7,1.41
87746,69,2,4,2,0.76
87747,2,2,1,NA,NA
87748,70,1,3,7,1.79
87749,78,2,1,6,1.84
87750,66,1,2,12,NA
87751,15,1,6,15,0.2
87752,12,1,3,14,3.7
87753,2,2,1,99,0.58
87754,13,1,1,9,1.47
87755,18,1,4,13,NA
87756,57,2,2,14,5
87757,49,1,3,8,2.06
87758,53,1,7,12,NA
87759,9,1,3,5,1.03
87760,5,2,4,5,1.02
87761,80,2,7,7,2.18
87762,51,1,3,14,3.3
87763,1,2,7,7,1.65
87764,3,2,2,14,3.17
87765,0,2,1,6,0.52
87766,78,2,3,9,3.92
87767,2,1,2,7,1.2
87768,2,1,3,3,0.38
87769,37,2,7,6,1.36
87770,68,1,3,12,NA
87771,10,1,3,8,2.24
87772,36,2,1,4,0.48
87773,53,1,2,15,5
87774,24,1,3,8,1.83
87775,9,2,1,10,3.47
87776,48,2,2,NA,NA
87777,67,2,6,5,1.36
87778,56,2,3,6,1.88
87779,28,1,3,9,5
87780,27,2,6,4,1.26
87781,80,1,3,15,5
87782,16,2,3,15,2.22
87783,59,2,2,6,1.57
87784,80,2,3,4,1.53
87785,11,1,3,10,2.7
87786,15,1,1,7,0.74
87787,12,2,2,9,1.94
87788,44,2,6,15,5
87789,15,2,6,8,2.48
87790,24,2,6,15,2.66
87791,53,1,1,9,2.47
87792,6,1,2,15,4.94
87793,4,1,4,13,0.3
87794,0,2,3,7,1.41
87795,78,2,1,3,0.8
87796,5,2,1,8,1.47
87797,30,2,4,4,0.74
87798,36,1,1,6,1.24
87799,48,2,2,14,4.72
87800,36,2,1,99,NA
87801,42,1,3,10,2.67
87802,27,2,4,8,2.02
87803,62,1,4,7,1.1
87804,0,1,7,6,1.29
87805,48,1,7,14,3.7
87806,53,2,6,15,5
87807,13,1,2,9,2.11
87808,35,2,3,8,3.82
87809,74,1,3,NA,NA
87810,18,1,4,7,1.61
87811,9,1,3,15,4.12
87812,14,1,4,4,0.69
87813,2,1,3,6,1.24
87814,20,2,1,14,2.18
87815,5,1,2,6,1.89
87816,48,1,3,15,4.28
87817,11,1,2,5,0.59
87818,66,2,2,3,0.7
87819,37,1,2,9,2.74
87820,14,2,3,14,2.04
87821,20,2,3,6,0.82
87822,16,2,3,9,2.2
87823,8,2,3,15,3.38
87824,54,2,1,NA,NA
87825,0,1,1,NA,NA
87826,5,2,4,4,0.62
87827,27,1,2,14,4.72
87828,6,2,6,15,5
87829,23,1,6,6,1.24
87830,44,1,3,4,1.27
87831,11,2,4,77,NA
87832,61,1,3,8,3.01
87833,47,1,3,7,0.76
87834,1,2,3,12,1.56
87835,8,2,1,4,0.74
87836,7,2,4,2,0.25
87837,11,2,1,5,0.95
87838,10,1,4,4,0.9
87839,62,2,3,4,1
87840,80,1,3,12,NA
87841,50,2,2,6,1.49
87842,66,2,1,13,NA
87843,66,1,1,10,1.76
87844,49,1,1,6,1.18
87845,28,2,6,9,3.75
87846,17,2,6,14,2
87847,8,1,7,7,1.46
87848,73,2,3,6,2.01
87849,24,1,3,15,3.33
87850,28,2,6,14,1.03
87851,72,1,4,2,0.35
87852,48,2,3,15,5
87853,36,1,1,5,0.61
87854,5,2,3,5,1
87855,18,1,3,15,5
87856,23,1,6,9,5
87857,46,1,2,15,5
87858,11,1,1,12,NA
87859,56,2,3,3,0.82
87860,1,2,3,6,1.54
87861,7,1,3,15,5
87862,17,2,1,9,2.6
87863,9,2,1,2,0.36
87864,6,2,4,8,1.22
87865,18,1,4,15,5
87866,1,1,3,5,1.19
87867,11,2,7,15,5
87868,11,2,1,7,1.65
87869,12,1,3,NA,NA
87870,55,2,1,4,0.94
87871,52,1,2,7,1.26
87872,47,1,3,8,2.36
87873,70,1,3,15,5
87874,46,2,4,7,3.4
87875,27,1,3,15,5
87876,3,1,7,12,NA
87877,7,1,7,12,NA
87878,6,2,3,4,0.94
87879,5,2,1,15,3.99
87880,77,2,1,6,1.09
87881,1,1,3,14,3.29
87882,32,2,3,14,3.4
87883,5,1,1,13,NA
87884,80,2,6,3,0.82
87885,25,1,4,3,0.69
87886,28,1,4,8,1.36
87887,79,1,1,12,NA
87888,13,2,2,9,1.49
87889,1,1,4,14,2.81
87890,54,1,1,77,NA
87891,42,2,3,7,0.34
87892,29,2,4,5,1.87
87893,6,2,1,13,NA
87894,6,1,3,10,2.88
87895,37,2,3,4,0.69
87896,32,2,4,3,0.45
87897,50,1,3,14,5
87898,68,1,3,8,2.56
87899,13,2,6,6,0.95
87900,4,1,4,4,0.8
87901,38,2,3,12,NA
87902,7,2,4,3,0.27
87903,54,1,7,6,0.6
87904,80,1,3,12,NA
87905,42,2,1,2,0.45
87906,22,2,4,6,1.62
87907,15,2,4,8,1.58
87908,16,1,3,9,2.94
87909,49,1,4,15,5
87910,50,2,3,3,0.81
87911,0,2,1,3,0.29
87912,7,2,1,4,0.48
87913,26,2,3,14,2.76
87914,36,2,6,14,3.29
87915,7,1,1,12,NA
87916,35,1,3,9,1.26
87917,2,2,4,3,0.45
87918,33,2,2,5,0.84
87919,71,1,6,12,NA
87920,75,2,1,12,NA
87921,59,1,3,9,3.43
87922,61,1,1,6,1.09
87923,50,1,3,3,0.43
87924,7,1,4,6,0.92
87925,33,2,3,15,5
87926,2,1,2,77,NA
87927,1,2,3,14,3.79
87928,10,2,4,77,NA
87929,6,2,1,15,2.79
87930,27,1,6,7,2.51
87931,13,2,6,9,1.84
87932,10,2,1,6,0.94
87933,1,1,2,9,2.74
87934,25,1,4,8,2.82
87935,12,2,4,10,1.82
87936,8,2,1,8,1.86
87937,52,2,3,15,5
87938,10,2,4,8,2.06
87939,36,2,6,15,5
87940,80,1,6,77,NA
87941,11,1,4,13,NA
87942,32,2,4,6,0.92
87943,30,1,7,6,1.69
87944,55,1,2,8,1.76
87945,36,1,2,9,2.11
87946,48,1,2,77,NA
87947,34,1,6,12,NA
87948,21,1,3,15,5
87949,4,2,7,7,1.07
87950,36,1,6,9,2.59
87951,70,1,3,15,5
87952,17,2,3,3,0.5
87953,80,2,3,2,0.64
87954,33,1,4,6,1.87
87955,3,1,2,15,5
87956,57,1,6,12,NA
87957,48,2,4,6,2.12
87958,0,1,6,14,3.73
87959,49,1,3,15,5
87960,13,2,3,7,0.98
87961,44,2,2,7,1.48
87962,61,1,6,9,3.77
87963,15,2,4,8,1.23
87964,21,1,1,4,1.58
87965,34,2,3,15,5
87966,27,1,3,5,1.7
87967,5,1,2,15,5
87968,3,1,4,6,1.24
87969,38,2,1,15,5
87970,17,2,1,9,2.11
87971,34,1,1,12,NA
87972,0,2,1,9,2.11
87973,4,2,7,14,3.7
87974,32,1,4,6,1.49
87975,70,1,3,7,2.25
87976,5,2,2,77,NA
87977,80,1,3,1,0.03
87978,14,2,4,6,1.49
87979,1,2,3,6,1.24
87980,0,2,4,15,4.53
87981,8,2,3,14,4.41
87982,23,2,4,1,0.08
87983,53,2,2,10,2.59
87984,61,2,1,6,1.76
87985,66,1,4,12,NA
87986,72,1,3,6,2.69
87987,70,1,6,14,1.96
87988,38,1,3,9,1.84
87989,10,1,1,10,3.01
87990,66,2,3,2,0.77
87991,0,1,1,15,5
87992,6,2,2,1,0
87993,6,2,3,8,1.69
87994,37,2,4,15,4.58
87995,54,2,3,5,1.19
87996,5,1,4,3,0.52
87997,25,1,4,NA,NA
87998,80,2,4,99,NA
87999,14,2,3,15,5
88000,43,2,1,2,0.31
88001,63,1,1,15,4.22
88002,67,1,3,15,5
88003,66,1,6,15,5
88004,12,2,1,15,5
88005,21,2,1,4,0.03
88006,9,1,3,15,5
88007,18,2,1,7,0.84
88008,17,2,3,6,0.92
88009,0,2,3,15,3.52
88010,80,1,3,12,NA
88011,64,2,3,14,5
88012,6,1,6,15,3.87
88013,4,2,4,4,0.53
88014,1,1,7,14,3.29
88015,9,2,3,15,5
88016,5,1,7,6,1.01
88017,0,1,1,10,2
88018,48,1,3,15,5
88019,73,1,3,15,5
88020,70,1,3,15,5
88021,60,1,1,5,0.95
88022,60,2,4,7,3.4
88023,10,1,3,15,5
88024,3,2,3,15,3.59
88025,43,2,4,2,0.34
88026,8,1,4,6,0.77
88027,20,2,1,9,2.27
88028,0,2,3,14,2.31
88029,70,1,2,10,3.47
88030,27,1,1,14,1.86
88031,32,1,2,9,1.74
88032,11,1,1,9,1.84
88033,6,1,1,7,0.82
88034,63,2,3,1,0.16
88035,0,2,7,15,1.67
88036,3,1,6,15,3.74
88037,11,2,3,15,4.6
88038,16,1,3,14,3.27
88039,3,2,2,6,0.88
88040,41,1,3,9,5
88041,2,2,1,2,0.4
88042,67,2,6,NA,NA
88043,11,2,4,5,0.21
88044,19,2,4,6,0.95
88045,32,1,3,7,2.18
88046,51,2,4,9,2.47
88047,29,2,1,9,1.49
88048,31,2,3,8,2.06
88049,20,2,3,15,0.85
88050,58,2,6,14,1.72
88051,35,1,6,14,3.73
88052,6,2,6,10,2.88
88053,6,2,3,15,3.16
88054,62,1,2,8,4.04
88055,26,2,6,9,0.42
88056,33,2,6,15,5
88057,16,2,1,6,0.69
88058,41,2,1,7,1.3
88059,15,1,4,5,0.99
88060,23,2,3,6,2.12
88061,15,1,4,7,0.95
88062,4,2,4,7,0.95
88063,71,1,6,99,NA
88064,35,1,4,3,0.87
88065,26,2,2,14,3.72
88066,10,1,2,5,1.19
88067,8,1,3,8,1.69
88068,10,2,4,5,0.99
88069,79,1,4,2,0.72
88070,19,1,4,13,NA
88071,20,2,4,10,2.46
