SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
81176,38,2,1,7,1.16
81177,48,2,1,14,3.61
81178,24,1,4,15,3.24
81179,80,1,4,12,2.01
81180,14,2,1,8,1.58
81181,4,1,3,15,5
81182,16,2,6,2,0.16
81183,5,2,1,7,1.95
81184,7,1,3,15,5
81185,25,2,1,15,5
81186,42,2,3,6,1.91
81187,43,1,3,5,1.06
81188,14,2,1,3,0.36
81189,5,1,3,6,0.93
81190,23,2,2,15,4.67
81191,14,2,6,9,2.15
81192,41,2,7,10,3.58
81193,20,1,3,6,1.2
81194,11,2,1,7,0.98
81195,4,2,1,6,0.56
81196,41,2,6,7,1.14
81197,47,2,4,77,NA
81198,0,1,4,9,1.68
81199,10,2,6,7,2.15
81200,5,1,4,9,3.18
81201,56,1,1,7,1.25
81202,38,2,3,5,1.13
81203,62,1,3,15,5
81204,65,2,4,77,NA
81205,4,2,3,7,1.25
81206,47,1,4,99,NA
81207,39,1,3,15,5
81208,2,2,4,1,0.11
81209,58,1,6,15,3.33
81210,69,2,3,15,5
81211,3,1,6,15,4.19
81212,37,2,4,6,1.06
81213,50,1,3,7,2.77
81214,50,1,6,6,1.62
81215,0,2,3,12,NA
81216,30,2,7,15,5
81217,45,1,3,8,1.91
81218,34,1,3,15,5
81219,37,1,4,7,3
81220,12,1,3,15,5
81221,68,2,2,15,5
81222,14,1,3,7,1.09
81223,21,2,4,4,0.97
81224,18,2,3,15,3.13
81225,37,1,6,15,5
81226,65,1,4,3,0.66
81227,12,2,3,77,NA
81228,65,2,3,15,5
81229,74,1,1,1,0.29
81230,52,2,4,8,3.92
81231,44,2,4,3,0.61
81232,59,2,3,4,0.97
81233,10,1,3,15,5
81234,67,1,1,12,NA
81235,37,1,3,15,3.6
81236,7,2,4,13,NA
81237,39,1,3,7,1.07
81238,21,2,3,7,1.45
81239,14,2,3,5,0.91
81240,7,1,4,3,0.46
81241,51,1,4,8,2.77
81242,14,1,1,4,0.54
81243,8,1,4,3,0.81
81244,47,2,1,15,3.63
81245,16,2,3,4,1.16
81246,17,1,4,5,0.72
81247,15,1,4,7,1.31
81248,68,2,3,3,1.08
81249,7,2,3,15,4.67
81250,50,1,2,2,0.22
81251,80,2,3,5,1.74
81252,15,1,4,7,0.98
81253,4,1,1,7,1.14
81254,12,2,2,77,NA
81255,1,2,3,3,0.51
81256,69,1,3,3,0.75
81257,7,1,4,3,0.51
81258,2,1,7,1,0.13
81259,75,1,3,8,3.92
81260,44,1,2,15,4.88
81261,14,2,3,14,3.4
81262,71,2,3,14,5
81263,2,1,4,3,0.41
81264,21,2,3,14,3.79
81265,7,1,7,5,1.06
81266,39,1,3,9,2.15
81267,75,2,2,8,3.92
81268,22,2,3,3,0.64
81269,80,2,3,5,1.34
81270,43,1,6,15,5
81271,1,1,7,12,NA
81272,46,2,1,99,NA
81273,32,1,4,8,2.53
81274,13,1,1,6,0.91
81275,50,2,1,6,1.2
81276,48,2,3,15,5
81277,3,1,1,6,1.44
81278,18,1,7,15,5
81279,7,1,7,5,0.65
81280,15,1,6,15,5
81281,17,1,4,77,NA
81282,61,2,3,10,3.54
81283,67,2,1,7,2.58
81284,64,2,2,6,1.61
81285,74,2,1,77,NA
81286,16,2,6,15,5
81287,21,2,3,9,3.55
81288,71,2,6,4,1.31
81289,17,2,3,5,1.46
81290,30,1,1,1,0.03
81291,21,1,1,8,1.52
81292,47,1,6,14,4.86
81293,7,1,4,15,4.19
81294,18,1,4,15,3.58
81295,59,1,3,15,5
81296,63,2,3,4,1.06
81297,80,1,3,8,3.34
81298,72,1,6,12,NA
81299,2,2,3,6,1.02
81300,17,1,3,14,2.22
81301,3,1,3,15,5
81302,69,2,3,4,1.39
81303,20,1,7,7,1.92
81304,20,2,1,14,1.04
81305,2,2,1,2,0.3
81306,57,1,3,7,2.58
81307,8,2,1,4,0.46
81308,4,1,1,6,0.89
81309,55,2,6,7,1.68
81310,19,1,1,6,1.27
81311,68,1,1,77,NA
81312,19,2,6,5,0.72
81313,20,1,7,14,3.4
81314,10,1,7,15,4.53
81315,3,1,7,9,2.45
81316,43,2,3,7,1.27
81317,45,2,3,15,5
81318,16,2,3,15,5
81319,38,2,4,7,1.33
81320,28,1,3,6,1.02
81321,80,2,1,10,2.76
81322,55,2,6,7,2.23
81323,50,1,3,15,5
81324,1,1,4,8,1.79
81325,9,2,6,15,4.25
81326,16,2,1,8,1.63
81327,11,1,3,15,5
81328,18,1,3,15,4.25
81329,63,2,4,8,2.77
81330,6,2,1,6,0.92
81331,27,2,3,8,1.75
81332,61,2,4,3,1.03
81333,2,1,4,3,0.43
81334,18,2,3,13,0.17
81335,8,2,1,3,0.32
81336,11,2,4,4,0.49
81337,36,1,3,15,5
81338,2,1,4,NA,0.64
81339,55,1,3,2,0.72
81340,6,1,6,15,5
81341,17,2,3,15,3.58
81342,46,1,3,15,5
81343,65,2,6,77,NA
81344,59,1,1,10,2.33
81345,63,2,4,7,2.71
81346,2,1,3,3,0.55
81347,42,1,3,15,3.17
81348,21,1,2,8,1.25
81349,36,1,2,4,0.92
81350,58,2,2,6,1.43
81351,14,2,7,1,0
81352,58,1,4,5,1.84
81353,76,1,3,15,5
81354,3,2,3,9,2.15
81355,6,2,4,14,2.9
81356,12,1,4,7,1.47
81357,66,2,3,3,1.22
81358,77,2,4,2,0.77
81359,57,2,4,3,0.88
81360,0,1,2,14,2.69
81361,8,2,1,6,0.98
81362,21,1,3,NA,NA
81363,0,2,4,14,1.66
81364,16,1,3,15,5
81365,8,2,4,8,2.21
81366,38,1,2,5,0.67
81367,48,1,1,77,NA
81368,65,2,3,7,2.23
81369,11,1,6,15,5
81370,43,2,4,2,0.34
81371,1,1,7,2,0.26
81372,31,2,3,10,2.89
81373,49,1,3,4,0.99
81374,43,2,3,9,3.94
81375,41,2,6,14,3.14
81376,5,2,6,14,3.79
81377,80,1,3,9,3.61
81378,49,2,3,5,1.01
81379,48,1,1,15,3.63
81380,80,1,3,3,1.2
81381,73,2,3,3,0.87
81382,71,1,1,14,4.84
81383,16,1,3,3,0.47
81384,40,1,6,15,4.61
81385,69,1,3,15,5
81386,18,2,1,1,0
81387,52,2,6,3,0.87
81388,26,1,1,5,0.88
81389,13,1,6,10,2.36
81390,3,1,7,6,1.23
81391,64,1,4,3,0.89
81392,11,2,1,10,2.22
81393,16,2,2,77,NA
81394,10,2,1,7,1.52
81395,23,1,1,12,NA
81396,21,1,1,8,NA
81397,15,1,1,5,0.84
81398,2,2,3,15,5
81399,80,2,3,15,5
81400,2,1,7,3,0.51
81401,16,2,4,4,0.56
81402,11,1,4,6,0.69
81403,5,1,1,2,0.24
81404,0,1,3,6,1.27
81405,10,1,6,14,3.98
81406,26,2,3,3,0.35
81407,16,2,2,5,0.82
81408,30,2,3,7,0.93
81409,65,2,7,10,2.6
81410,6,1,3,9,2.55
81411,15,1,6,15,4.25
81412,67,1,4,5,1.71
81413,50,2,3,10,5
81414,13,1,4,8,1.39
81415,80,1,4,14,5
81416,80,1,3,3,0.85
81417,2,1,4,1,0.11
81418,61,2,4,5,1.02
81419,14,2,1,5,0.93
81420,1,1,3,14,3.22
81421,7,2,4,8,1.81
81422,4,1,1,7,1.27
81423,7,1,6,9,1.72
81424,27,2,2,10,3.28
81425,2,1,4,6,1.16
81426,12,2,4,6,0.7
81427,52,1,1,4,0.42
81428,26,2,4,6,1.52
81429,65,2,3,15,5
81430,62,1,3,9,3.81
81431,5,1,7,15,5
81432,8,1,4,3,0.56
81433,17,1,1,4,0.54
81434,80,1,3,10,4.19
81435,18,1,3,4,0.85
81436,80,2,3,2,0.77
81437,16,1,4,7,1.33
81438,56,2,1,9,2.63
81439,0,1,3,15,5
81440,2,2,2,3,0.35
81441,34,1,3,5,1.83
81442,32,2,2,77,NA
81443,1,1,3,9,2.34
81444,51,2,1,10,2.97
81445,10,1,1,77,NA
81446,11,2,1,6,1.34
81447,69,2,3,2,0.66
81448,18,1,2,2,0.37
81449,6,1,4,14,3.45
81450,56,2,6,8,4.13
81451,19,1,3,7,2.15
81452,60,1,3,15,5
81453,22,2,4,15,5
81454,15,1,7,5,1.21
81455,1,1,4,15,5
81456,80,1,3,8,3.18
81457,45,2,3,15,5
81458,0,2,1,7,1.43
81459,1,2,1,4,0.76
81460,46,2,4,14,3.57
81461,24,1,6,5,0.72
81462,53,2,2,77,NA
81463,53,2,4,5,0.75
81464,68,2,3,14,4.93
81465,68,2,6,3,0.84
81466,0,1,1,4,0.57
81467,7,2,6,15,5
81468,74,1,3,14,5
81469,16,1,1,77,NA
81470,43,2,6,14,3.18
81471,14,2,6,14,3.98
81472,29,1,7,12,NA
81473,20,2,4,4,0.86
81474,78,2,3,7,3.13
81475,42,2,3,5,1.01
81476,12,1,3,6,0.67
81477,70,2,3,7,2.42
81478,4,2,4,13,NA
81479,11,1,4,15,5
81480,12,1,4,9,2.87
81481,28,2,2,9,3.81
81482,49,1,3,15,3.96
81483,5,1,1,6,0.91
81484,32,1,3,7,1.43
81485,51,1,6,14,3.84
81486,74,1,3,15,5
81487,50,2,3,15,5
81488,3,1,1,6,1.07
81489,38,1,6,15,5
81490,26,2,3,6,1.04
81491,32,1,3,14,3.56
81492,51,2,6,14,2.53
81493,5,1,4,13,NA
81494,38,1,3,15,5
81495,74,2,3,77,NA
81496,14,1,3,14,4.61
81497,72,2,6,8,2.9
81498,11,2,1,15,3.48
81499,18,2,1,99,NA
81500,10,2,1,15,4.67
81501,6,2,4,6,0.9
81502,17,1,4,4,0.68
81503,43,2,6,14,4.77
81504,80,1,2,6,1.54
81505,8,1,4,15,5
81506,22,2,3,2,0.33
81507,2,2,3,5,0.89
81508,52,2,2,9,3.87
81509,42,1,4,2,0.69
81510,13,2,1,14,2.25
81511,16,1,3,5,1.02
81512,69,1,6,8,3.22
81513,7,1,4,5,0.73
81514,23,1,1,6,0.95
81515,2,1,1,5,0.72
81516,60,2,4,14,5
81517,15,2,6,4,0.63
81518,13,2,4,7,1.33
81519,58,1,3,15,4.9
81520,15,2,4,5,1.27
81521,55,2,2,15,5
81522,63,2,4,77,NA
81523,57,2,4,3,0.51
81524,73,1,2,8,1.89
81525,10,1,1,10,2.5
81526,16,2,7,1,0
81527,35,1,4,8,0
81528,41,2,7,4,0
81529,1,2,1,77,NA
81530,73,2,7,9,3.81
81531,5,2,2,4,0.54
81532,5,1,6,14,3.44
81533,25,2,3,6,1.02
81534,49,2,2,4,0.65
81535,46,2,2,12,NA
81536,8,2,2,5,0.82
81537,55,2,2,12,1.97
81538,12,1,1,2,0.28
81539,7,1,1,7,1.27
81540,7,2,4,14,2.39
81541,15,2,4,7,1.97
81542,3,1,3,6,1.91
81543,14,1,3,15,5
81544,37,1,2,14,3.4
81545,16,1,1,7,1.25
81546,6,1,4,9,1.37
81547,60,2,3,3,0.5
81548,69,1,4,7,2.29
81549,6,2,3,8,1.39
81550,51,1,3,15,5
81551,15,2,1,4,0.68
81552,62,2,4,77,NA
81553,26,2,3,15,5
81554,8,2,1,7,1.38
81555,6,2,4,2,0.35
81556,25,2,2,14,3.09
81557,13,1,7,15,4.53
81558,7,2,3,14,3.51
81559,31,1,3,14,5
81560,1,1,3,15,5
81561,10,1,3,4,0.4
81562,2,1,2,15,4.25
81563,25,1,3,14,4.81
81564,50,1,6,4,0.5
81565,9,1,1,4,0.54
81566,52,1,3,3,1.21
81567,3,1,6,15,4.19
81568,36,2,3,8,1.91
81569,1,1,6,15,5
81570,58,2,4,6,1.91
81571,22,2,4,6,1.91
81572,15,2,4,6,1.26
81573,64,2,4,1,0.21
81574,34,1,3,15,5
81575,11,1,1,9,2.34
81576,40,2,1,12,NA
81577,9,1,1,14,4.12
81578,60,1,3,15,5
81579,73,2,1,5,0.5
81580,68,2,3,6,2.23
81581,80,1,6,13,NA
81582,72,1,6,5,1.27
81583,18,2,1,7,1.05
81584,48,2,4,15,4.25
81585,36,1,3,5,0.67
81586,6,1,2,77,NA
81587,66,2,3,3,0.84
81588,11,2,4,8,1.29
81589,9,2,6,15,5
81590,28,1,2,6,0.9
81591,14,2,7,15,5
81592,4,2,3,NA,NA
81593,68,1,2,4,1.1
81594,60,1,6,9,2.65
81595,80,1,3,10,4.13
81596,35,1,3,5,0.88
81597,63,1,4,8,1.36
81598,50,1,1,6,1.61
81599,46,1,3,15,3.13
81600,70,2,3,14,5
81601,65,1,4,4,1.29
81602,37,2,3,12,NA
81603,76,2,3,4,1.54
81604,29,2,4,6,1.11
81605,43,1,1,15,4.25
81606,42,2,6,15,5
81607,29,2,1,14,3.61
81608,33,2,3,15,5
81609,54,1,1,12,NA
81610,60,1,1,77,NA
81611,31,1,2,12,NA
81612,3,2,1,5,0.98
81613,41,2,3,4,0.63
81614,21,1,3,6,1.54
81615,10,2,1,4,0.47
81616,10,2,1,4,0.54
81617,52,1,2,NA,0.94
81618,19,2,3,6,1.05
81619,18,2,1,7,1.27
81620,26,1,4,12,NA
81621,15,2,3,15,4.61
81622,65,2,2,8,3.09
81623,63,2,6,8,2.46
81624,62,2,3,6,1.19
81625,41,2,2,10,3.28
81626,40,2,2,6,1.78
81627,24,2,3,12,NA
81628,66,2,2,14,4.35
81629,57,2,3,14,5
81630,14,2,3,9,2.82
81631,1,1,7,2,0.18
81632,3,2,4,13,NA
81633,51,1,4,15,3
81634,14,1,3,15,5
81635,5,2,2,14,3.36
81636,79,1,3,15,5
81637,5,1,1,10,2.5
81638,15,2,1,5,0.92
81639,13,2,4,6,0.98
81640,70,2,3,4,1.39
81641,9,2,4,5,0.73
81642,39,1,3,6,2.19
81643,50,2,2,5,1.07
81644,6,1,3,15,5
81645,52,2,2,15,5
81646,0,1,4,3,0.51
81647,36,2,3,15,5
81648,63,2,3,7,3.26
81649,19,2,1,10,3.28
81650,9,1,1,6,0.95
81651,2,1,3,6,1.02
81652,0,1,4,14,3.22
81653,14,1,1,99,NA
81654,67,1,3,9,3.87
81655,80,1,6,9,2.69
81656,14,1,7,1,0
81657,3,1,3,2,0.35
81658,2,2,2,14,3.22
81659,38,2,1,2,0.29
81660,80,1,3,5,1.91
81661,51,2,3,7,2.15
81662,33,2,3,6,1.02
81663,9,2,1,3,0.52
81664,51,2,3,9,3.87
81665,36,1,6,15,5
81666,37,2,3,NA,NA
81667,19,2,4,8,1.58
81668,21,1,4,4,0.92
81669,39,2,3,6,1.91
81670,15,2,6,12,NA
81671,65,1,4,7,1.82
81672,33,2,1,3,0.51
81673,2,2,3,5,0.93
81674,74,2,3,5,1.91
81675,74,2,3,7,3.48
81676,14,2,2,3,0.2
81677,60,1,2,14,3.35
81678,17,1,4,4,0.67
81679,36,1,3,15,5
81680,18,2,1,10,2.54
81681,42,2,1,14,3.61
81682,6,2,2,12,0.54
81683,20,2,3,5,1.42
81684,2,2,3,15,3.63
81685,12,1,3,15,5
81686,55,2,1,10,3.58
81687,13,1,1,6,0.68
81688,3,2,7,6,0.99
81689,18,2,3,5,1.27
81690,1,1,3,3,0.51
81691,9,1,3,15,5
81692,17,2,4,9,3.03
81693,7,2,4,5,0.73
81694,80,2,4,6,1.7
81695,36,2,4,7,2.51
81696,3,2,6,15,5
81697,25,2,3,9,4
81698,31,1,3,9,2.22
81699,19,2,4,9,3.8
81700,30,2,6,14,2.87
81701,52,1,3,6,1.33
81702,6,1,7,14,3.37
81703,63,1,4,5,1.29
81704,45,1,4,15,4.07
81705,9,1,3,14,4.84
81706,45,1,4,14,3.82
81707,26,1,4,9,NA
81708,38,2,3,1,0.01
81709,80,1,3,7,3
81710,3,2,3,15,5
81711,32,2,1,6,0.68
81712,66,1,2,9,3.81
81713,16,2,4,5,0.72
81714,58,2,6,15,5
81715,42,2,3,77,NA
81716,11,2,7,6,0.7
81717,35,1,4,14,3.22
81718,1,1,3,3,0.61
81719,43,1,6,7,2.73
81720,11,1,1,10,3.28
81721,39,2,3,14,3.3
81722,47,2,4,15,5
81723,1,1,2,3,0.35
81724,10,1,4,4,0.57
81725,40,2,6,15,5
81726,80,2,4,9,2.94
81727,9,1,1,14,2.5
81728,4,1,2,9,2.18
81729,32,1,4,6,2.61
81730,11,2,1,7,1.27
81731,3,2,3,14,5
81732,13,1,4,5,0.48
81733,73,2,4,5,1.29
81734,10,1,1,14,3.5
81735,12,2,1,8,1.91
81736,76,2,3,14,4.84
81737,70,1,4,9,4.11
81738,15,2,1,7,1.38
81739,13,2,7,15,5
81740,21,1,6,5,1.23
81741,43,1,4,4,1.28
81742,63,1,3,15,5
81743,80,1,3,5,1.89
81744,5,2,3,7,1.2
81745,16,1,4,6,1.62
81746,8,2,4,15,3.72
81747,1,1,4,14,3.35
81748,22,1,4,6,1.33
81749,0,1,3,7,2.15
81750,22,2,1,5,0.84
81751,17,2,1,4,0.65
81752,41,1,6,15,3.63
81753,28,1,3,6,1.15
81754,16,2,4,5,0.75
81755,56,1,3,15,5
81756,2,1,3,14,3.56
81757,10,1,4,4,1.12
81758,14,1,4,15,3.58
81759,9,1,4,4,0.68
81760,36,2,2,5,0.45
81761,1,2,4,6,0
81762,22,2,2,NA,NA
81763,61,2,3,6,1.23
81764,74,1,1,77,NA
81765,17,1,2,8,NA
81766,32,1,4,14,5
81767,57,2,3,9,4.79
81768,48,2,3,7,2.12
81769,4,1,6,14,3.4
81770,50,1,1,77,NA
81771,18,1,3,12,NA
81772,49,1,2,6,1.33
81773,20,1,4,8,2.76
81774,0,1,7,6,0.66
81775,17,1,3,15,5
81776,22,2,3,2,0.33
81777,63,2,3,10,5
81778,18,1,4,5,0.85
81779,63,2,2,2,0.58
81780,22,1,1,7,1.27
81781,50,1,1,5,0.74
81782,17,1,6,5,1.27
81783,44,1,4,15,5
81784,53,2,4,6,1.24
81785,70,2,2,3,0.51
81786,1,2,2,7,1.5
81787,34,1,4,7,0.98
81788,0,1,3,77,NA
81789,39,1,3,3,0.76
81790,8,2,6,15,5
81791,1,1,3,15,4.84
81792,49,1,3,4,1.19
81793,4,1,1,3,0.44
81794,80,2,3,15,5
81795,50,1,1,10,3.28
81796,8,2,4,3,0.71
81797,74,2,3,7,1.68
81798,71,1,3,5,1.8
81799,10,1,7,3,0.83
81800,7,1,4,1,0.02
81801,53,1,2,15,4.16
81802,30,1,6,15,5
81803,18,1,6,1,0
81804,14,2,4,15,5
81805,21,2,2,5,0.63
81806,32,2,6,10,2.73
81807,0,1,4,13,NA
81808,18,2,1,14,2.87
81809,40,1,2,15,5
81810,11,1,7,8,1.43
81811,2,2,4,6,1.27
81812,64,2,3,9,3.87
81813,63,2,4,9,3.07
81814,67,1,3,15,5
81815,75,1,2,3,0.93
81816,51,2,3,3,1.24
81817,6,1,4,8,2.46
81818,75,1,3,13,NA
81819,34,1,3,4,0.68
81820,65,1,4,7,1.85
81821,0,1,2,5,1.46
81822,51,2,6,9,2.65
81823,64,1,3,3,1.04
81824,78,1,3,6,1.92
81825,44,2,3,5,1.42
81826,69,2,4,7,3.43
81827,73,2,3,15,5
81828,45,2,1,14,4.12
81829,43,2,4,7,2.2
81830,39,1,3,5,1.97
81831,72,2,7,7,1.77
81832,80,1,3,12,NA
81833,72,1,3,15,5
81834,33,1,6,8,2.1
81835,47,2,4,12,NA
81836,36,2,4,14,2.66
81837,34,2,3,4,1.08
81838,5,1,7,9,2.45
81839,13,1,2,13,NA
81840,6,1,6,15,4.35
81841,11,2,3,15,5
81842,73,2,3,7,1.77
81843,19,1,3,15,3.13
81844,25,1,4,10,3.28
81845,75,1,3,5,1.37
81846,19,2,1,2,0.28
81847,38,2,3,7,1.59
81848,22,2,3,15,0.09
81849,44,2,1,5,0.82
81850,67,1,4,14,3.35
81851,73,1,3,5,1.38
81852,1,1,1,99,NA
81853,17,1,6,8,1.81
81854,38,1,4,2,0.34
81855,27,2,1,4,0.99
81856,7,1,2,15,5
81857,5,1,1,7,1.52
81858,22,2,7,6,1.64
81859,0,1,3,3,0.61
81860,21,1,3,15,4.86
81861,14,2,3,15,5
81862,20,2,4,2,0.69
81863,56,1,4,5,1.27
81864,17,1,3,6,1.09
81865,42,1,4,14,4.1
81866,53,2,4,3,0.86
81867,57,1,1,7,2.42
81868,2,2,2,9,1.97
81869,9,2,2,6,0.83
81870,37,2,3,15,5
81871,80,2,3,7,3
81872,80,1,3,6,2.18
81873,62,1,6,15,5
81874,3,1,3,6,1.23
81875,70,2,1,4,1.01
81876,9,1,4,4,0.47
81877,44,2,2,15,5
81878,7,1,6,15,5
81879,73,1,3,7,2.48
81880,8,2,1,7,1.27
81881,9,1,1,14,2.9
81882,36,2,2,1,0.03
81883,19,1,3,7,0.88
81884,6,1,3,1,0.03
81885,30,2,3,77,NA
81886,47,1,2,15,4.67
81887,80,1,3,3,1.03
81888,0,1,6,9,2.52
81889,20,2,4,2,0.34
81890,67,2,2,3,0.35
81891,28,2,6,15,5
81892,16,1,3,5,1.01
81893,30,1,6,8,2.32
81894,32,2,4,6,1.04
81895,64,2,4,7,1.79
81896,80,2,3,5,1.27
81897,12,2,2,4,0.5
81898,29,2,6,6,1.27
81899,55,1,1,8,1.81
81900,54,2,3,3,1.13
81901,0,1,3,4,0.92
81902,6,1,3,12,NA
81903,30,1,6,14,5
81904,47,2,2,10,2.19
81905,15,1,4,9,2.94
81906,8,1,1,14,3.22
81907,13,1,4,6,1.07
81908,2,2,3,6,1.65
81909,18,2,4,6,1.06
81910,30,1,1,9,2.55
81911,13,1,4,15,4.07
81912,6,1,1,12,NA
81913,18,2,1,1,0
81914,15,1,7,15,4.61
81915,6,1,6,15,5
81916,6,1,3,5,1.07
81917,14,1,4,5,0.56
81918,19,2,6,2,0.77
81919,45,2,3,6,1.54
81920,50,1,3,15,5
81921,14,2,4,2,0.18
81922,9,2,3,7,1.07
81923,35,1,4,7,1.74
81924,10,2,1,6,0.76
81925,23,1,6,8,1.81
81926,12,1,3,7,1.77
81927,5,2,2,8,1.65
81928,2,1,1,8,1.03
81929,15,2,1,7,1.05
81930,18,1,2,6,0.89
81931,6,1,3,15,4.3
81932,24,2,4,8,2.3
81933,80,2,7,2,0.73
81934,61,2,2,9,3.87
81935,47,2,3,2,0.54
81936,1,2,2,12,NA
81937,15,1,1,14,2.11
81938,34,2,3,14,4.61
81939,5,2,1,3,0.55
81940,24,2,1,99,NA
81941,17,1,2,7,1.09
81942,22,1,3,6,1.46
81943,13,2,7,15,5
81944,32,2,4,9,3.87
81945,53,2,6,14,3.22
81946,30,2,2,77,NA
81947,0,2,4,7,1.68
81948,17,1,1,99,NA
81949,47,1,2,14,2.87
81950,52,1,4,9,3.8
81951,14,1,1,15,3.79
81952,56,1,7,10,3.54
81953,22,2,3,7,2.12
81954,23,1,3,14,4.77
81955,26,1,4,9,5
81956,35,2,2,14,2.85
81957,49,1,4,10,3.49
81958,2,2,3,7,1.82
81959,77,1,3,15,5
81960,17,1,6,15,5
81961,13,2,3,6,0.91
81962,38,2,3,5,0.65
81963,3,1,6,8,2.02
81964,0,1,4,15,5
81965,42,1,3,5,2.11
81966,31,2,7,14,3.45
81967,30,2,4,1,0.39
81968,26,2,3,2,0.25
81969,58,1,6,7,2.05
81970,53,2,4,4,0.68
81971,30,1,3,8,2.23
81972,6,2,1,6,1.27
81973,0,2,4,77,NA
81974,41,1,3,15,5
81975,48,2,3,6,2.74
81976,6,2,3,3,0.51
81977,16,2,1,5,0.93
81978,63,2,3,8,3.09
81979,53,1,4,15,5
81980,38,1,3,15,1.04
81981,3,2,2,14,4.25
81982,55,2,4,5,0.84
81983,72,2,4,15,5
81984,6,2,6,15,4.04
81985,21,1,3,15,5
81986,6,1,2,12,NA
81987,80,2,6,7,1.14
81988,65,1,3,3,0.93
81989,46,2,2,3,0.76
81990,3,2,3,15,3.96
81991,12,2,4,8,1.58
81992,51,2,6,14,3.35
81993,43,1,6,15,4.19
81994,80,1,3,9,2.61
81995,74,1,6,99,NA
81996,48,1,1,77,NA
81997,80,1,3,5,1.02
81998,56,2,3,NA,0.72
81999,3,1,4,8,1.29
82000,6,1,3,14,3.26
82001,50,1,3,9,2.52
82002,28,2,3,15,5
82003,22,2,3,15,5
82004,1,1,4,6,0.78
82005,68,1,6,6,1.61
82006,46,1,4,8,2.18
82007,55,2,3,5,1.29
82008,9,2,1,2,0
82009,8,2,3,3,0.43
82010,36,2,3,15,5
82011,31,1,3,14,2.85
82012,71,2,3,8,3.18
82013,2,2,4,NA,NA
82014,12,1,3,6,1.28
82015,70,2,4,8,1.36
82016,3,2,3,14,3.82
82017,18,2,3,6,0.88
82018,11,1,4,5,0.85
82019,62,1,4,14,4.77
82020,41,1,3,14,3.82
82021,53,2,2,14,5
82022,10,2,4,5,1.06
82023,41,2,3,7,0.88
82024,7,2,4,77,NA
82025,78,2,3,14,5
82026,68,1,4,8,2.3
82027,80,1,3,6,2.57
82028,46,2,4,8,2.25
82029,6,2,2,6,1.59
82030,3,2,6,14,3.44
82031,80,2,3,5,1.46
82032,8,1,4,5,0.48
82033,7,1,4,2,0.41
82034,13,1,2,6,1.43
82035,1,2,4,3,0.52
82036,17,1,2,7,1.19
82037,43,2,1,6,0.95
82038,0,1,3,15,5
82039,25,2,3,5,1.2
82040,7,1,4,2,0.4
82041,66,2,3,7,1.01
82042,17,1,4,5,1.55
82043,57,2,6,10,4.13
82044,9,2,6,15,3.53
82045,6,2,1,1,0.14
82046,80,1,3,14,5
82047,64,1,3,5,1.29
82048,6,1,4,2,0.34
82049,15,2,4,7,1.68
82050,19,2,2,77,NA
82051,42,2,2,15,4.88
82052,60,2,3,12,NA
82053,43,2,3,15,5
82054,8,1,1,2,0.19
82055,77,1,3,77,NA
82056,76,1,2,6,1.54
82057,36,2,4,6,1.72
82058,34,1,6,15,5
82059,29,2,6,15,5
82060,25,2,4,6,1.91
82061,80,2,4,NA,NA
82062,54,2,4,3,0.83
82063,10,1,3,77,NA
82064,6,2,2,7,1.09
82065,3,1,3,5,0
82066,15,2,3,6,0.9
82067,56,2,3,2,0.76
82068,44,1,1,6,2.26
82069,10,1,4,8,2.53
82070,18,1,3,15,5
82071,16,2,3,7,1.78
82072,14,1,3,6,0.67
82073,19,1,3,6,1.54
82074,1,2,3,5,1.23
82075,26,1,3,9,3.5
82076,5,2,7,14,2.87
82077,40,1,6,14,4.35
82078,8,1,1,6,1.05
82079,29,2,4,10,3.28
82080,2,1,3,6,0.88
82081,0,1,1,4,0.54
82082,2,1,6,15,3.17
82083,57,2,3,15,5
82084,1,1,3,10,3.44
82085,54,1,4,10,2.73
82086,21,1,3,3,0.86
82087,47,1,3,9,2.82
82088,19,2,4,3,0.51
82089,25,1,3,2,0.61
82090,48,2,6,7,1.47
82091,69,2,4,6,1.91
82092,62,2,2,3,1.2
82093,36,1,3,3,0.77
82094,27,1,2,7,2.42
82095,40,2,4,10,3.28
82096,16,1,4,7,1.27
82097,6,1,6,77,NA
82098,64,1,1,5,1.51
82099,54,1,3,2,0.78
82100,5,1,6,8,1.4
82101,0,2,3,9,3.03
82102,56,2,6,8,1.22
82103,51,1,3,13,NA
82104,17,1,3,15,4.64
82105,49,2,1,6,1.62
82106,33,2,1,7,1.27
82107,43,1,3,9,2.55
82108,61,1,2,8,2.68
82109,19,1,3,5,0.7
82110,27,1,3,2,0.25
82111,25,1,3,15,5
82112,37,2,3,15,4.19
82113,69,1,3,4,1.29
82114,14,2,4,8,2.25
82115,39,1,3,4,0.47
82116,18,2,1,6,1.52
82117,20,1,1,5,1.27
82118,7,1,1,14,2.66
82119,9,1,4,7,1.68
82120,36,2,3,77,NA
82121,5,1,1,5,0.73
82122,12,1,3,14,2.66
82123,15,2,7,6,0.9
82124,26,2,7,3,1.13
82125,69,2,3,12,1.71
82126,56,1,2,15,5
82127,30,2,7,15,5
82128,22,1,3,15,3.43
82129,1,1,3,5,0.86
